IRONSTL inputs by tech (energy and feedstocks)
"current_policies,date=2021-21-10T09:40:21-07:00",Argentina,iron and steel,refined liquids industrial,0.016743852,0.025534847,0.025116020000000003,0.028422982,0.014140887,0.0157707656545,0.01373507100534,0.01293275854362,0.01405985548647,0.0149189842128,0.015118271146,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T09:40:21-07:00",Argentina,iron and steel,scrap,0.0,0.0,0.0,0.0,0.0,0.181866,0.512366,0.7765554,0.920573,1.0404778,1.1341409,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T09:40:21-07:00",Argentina,iron and steel,wholesale gas,0.0,0.052283247000000005,0.04659028,0.06969671599999999,0.0340509228,0.0373236987545,0.030651830805339998,0.02712740204362,0.02881772928647,0.030019802872799997,0.029708378776,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T09:40:21-07:00",Australia_NZ,iron and steel,H2 enduse,0.0,0.0,0.0,0.0,0.0,1.876573E-4,5.984466E-4,0.0010336148,0.0014147817799999999,0.0018957477,0.0023573363000000003,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T09:40:21-07:00",Australia_NZ,iron and steel,delivered biomass,0.0,0.0,0.0,0.0,2.80541E-5,2.989133E-4,9.063774E-4,0.0017207701700000001,0.0024360208,0.0031051209999999997,0.0036585660000000002,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T09:40:21-07:00",Australia_NZ,iron and steel,delivered coal,0.14504513,0.12641689,0.15433787000000002,0.09786878,0.11056634,0.12117054309999999,0.12928764660000003,0.1357655676,0.14216351799999996,0.1477594885,0.15260344500000003,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T09:40:21-07:00",Australia_NZ,iron and steel,elect_td_ind,0.02206017,0.01904616,0.018585950000000004,0.01858586,0.021050799638000002,0.023206757042999997,0.025050534164,0.026570896047999996,0.027918136629999996,0.029251364319999997,0.030427358010000006,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T09:40:21-07:00",Australia_NZ,iron and steel,refined liquids industrial,0.0020931918,0.0017162755,9.625378999999999E-4,8.372116E-4,9.498165409000001E-4,0.0010395044835,0.00111016830512,0.0011759556851499997,0.0012324258126999998,0.0012946687788999997,0.001351341125,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T09:40:21-07:00",Australia_NZ,iron and steel,scrap,0.0,0.0,0.0,0.0,0.115539,0.2821286,0.4605332,0.589316,0.6418945,0.6984104,0.750578,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T09:40:21-07:00",Australia_NZ,iron and steel,wholesale gas,0.027418588,0.024404599,0.019381249,0.0147349683,0.0167084824209,0.0182343212635,0.019360401535120003,0.02039311081915,0.0212827638227,0.022271701908900002,0.023169800875,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T09:40:21-07:00",Brazil,iron and steel,H2 enduse,0.0,0.0,0.0,0.0,0.0,0.0019740579000000003,0.0053163137,0.0073257711000000005,0.008877702,0.0111412548,0.012810426,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T09:40:21-07:00",Brazil,iron and steel,delivered biomass,0.0,0.0,0.0,0.0,8.14125E-5,0.0011309688,0.0032631335,0.0058073597000000005,0.007884119,0.009704198,0.01102082,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T09:40:21-07:00",Brazil,iron and steel,delivered coal,0.25718752,0.35124799999999995,0.38733,0.37322192000000004,0.38890597,0.451041019,0.5126251599999999,0.5595332179999999,0.5975199152999998,0.623978385,0.6384914010000001,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T09:40:21-07:00",Brazil,iron and steel,elect_td_ind,0.06835724,0.08631472,0.09795090000000001,0.08928745999999999,0.09154560007,0.10594907231,0.11969384605,0.12986548181499996,0.1378417903,0.14349992509999998,0.1461209173,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T09:40:21-07:00",Brazil,iron and steel,refined liquids industrial,0.01925597,0.03520557,0.04604627,0.04307301,0.04223296752360001,0.046835203300599995,0.0493958608272,0.05148101805415,0.0532521000768,0.05419067856199999,0.05407580465100001,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T09:40:21-07:00",Brazil,iron and steel,scrap,0.0,0.0,0.0,0.0,0.426028,1.380568,2.4185990000000004,3.1527155000000002,3.457035,3.699325,3.836232,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T09:40:21-07:00",Brazil,iron and steel,wholesale gas,0.01477722,0.045419,0.03658603,0.0500645,0.0487739509236,0.0536674624006,0.055820256027200005,0.05753962219415,0.059096156276799996,0.05975040756200001,0.059308943451000004,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T09:40:21-07:00",Canada,iron and steel,H2 enduse,0.0,0.0,0.0,0.0,0.0,0.00131819221,0.00291695528,0.0036702493,0.00395856078,0.00460918617,0.0051794467,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T09:40:21-07:00",Canada,iron and steel,delivered biomass,0.0,0.0,0.0,0.0,1.45439E-5,1.41235E-4,3.8627648E-4,6.8252379E-4,8.994042E-4,0.0010751546,0.0012117262999999999,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T09:40:21-07:00",Canada,iron and steel,delivered coal,0.12788292,0.12574688,0.12034715,0.09569184,0.108144398,0.1175375796,0.12221132100000001,0.1255295447,0.12855282645,0.1303239884,0.132318163,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T09:40:21-07:00",Canada,iron and steel,elect_td_ind,0.02997163,0.03570693,0.031562320000000005,0.032316380000000006,0.035572495206999996,0.03836752240499999,0.040677105362999996,0.0427616616615,0.04468349139,0.04657423957,0.048145500599999995,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T09:40:21-07:00",Canada,iron and steel,refined liquids industrial,0.011888605,0.006698273,0.0,0.0,8.66849E-9,1.1292241E-7,3.8883187000000003E-7,8.790607599999999E-7,1.3199831899999999E-6,1.7487602000000001E-6,2.1334767E-6,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T09:40:21-07:00",Canada,iron and steel,scrap,0.0,0.0,0.0,0.0,1.57055,3.66554,5.670311,7.040908,7.519344,7.982391,8.401043,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T09:40:21-07:00",Canada,iron and steel,wholesale gas,0.050734217,0.068525003,0.06283182500000001,0.0726272,0.06265110286849,0.052249217422409996,0.04624968873187,0.04210824706076,0.03915480138319,0.0373204218602,0.0330067459767,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T09:40:21-07:00",Central America and Caribbean,iron and steel,H2 enduse,0.0,0.0,0.0,0.0,0.0,3.21432E-4,0.001255402277576,0.002405789148033,0.003806775520788,0.005566182395186,0.00771078583436,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T09:40:21-07:00",Central America and Caribbean,iron and steel,delivered biomass,0.0,0.0,0.0,0.0,0.0,6.40672E-10,2.252247E-9,4.944873E-9,8.546364E-9,1.2825628E-8,1.7347375999999997E-8,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T09:40:21-07:00",Central America and Caribbean,iron and steel,delivered coal,0.0,2.5119476E-4,2.0929364E-4,4.18962E-5,4.65854172E-5,7.3176510456E-5,1.0882920580800001E-4,1.51694433241E-4,2.01501930516E-4,2.55612243641E-4,3.08603871015E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T09:40:21-07:00",Central America and Caribbean,iron and steel,elect_td_ind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.58003E-10,5.572409999999999E-10,1.0101560000000001E-9,1.574763E-9,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T09:40:21-07:00",Central America and Caribbean,iron and steel,scrap,0.0,0.0,0.0,0.0,0.0967932,0.45868470000000006,0.9534596,1.4969306,2.1024675000000004,2.809707,3.5813420000000002,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T09:40:21-07:00",Central America and Caribbean,iron and steel,wholesale gas,0.009334787123430001,0.03235780732,0.03767401164,0.02859040935,0.03178982045,0.04991912799545,0.07421395927875,0.103414813566108,0.13733298119532,0.17416859147535002,0.2102093044401,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T09:40:21-07:00",Central Asia,iron and steel,H2 enduse,0.0,0.0,0.0,0.0,0.0,0.00522107,0.014307991999999999,0.025014133999999997,0.0348180588,0.043253543,0.048936626,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T09:40:21-07:00",Central Asia,iron and steel,delivered biomass,0.0,0.0,0.0,0.0,0.00273704,0.02570652,0.0557281,0.075442589,0.08544361,0.08918731,0.08924174,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T09:40:21-07:00",Central Asia,iron and steel,delivered coal,0.03909747,0.13127338,0.2262949,0.23144389,0.29648019,0.37364694499999995,0.40708595599999997,0.39939665830000004,0.39101602990000006,0.3791762232,0.3677815298,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T09:40:21-07:00",Central Asia,iron and steel,elect_td_ind,4.184909E-4,0.002009394,0.0974081,0.0437855,0.05223617989999999,0.06158706810000001,0.0638117791,0.05905573969999999,0.05550294379999999,0.05220594869999999,0.04863124970000001,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T09:40:21-07:00",Central Asia,iron and steel,refined liquids industrial,0.005065062,0.016995333,0.032609034,0.020218557999999998,0.020221308339999997,0.01487565923,0.010214061904,0.008323828507,0.007635651870000001,0.007223621289999999,0.0066274364200000005,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T09:40:21-07:00",Central Asia,iron and steel,scrap,0.0,0.0,0.0,0.0,0.149523,0.322492,0.4216659,0.4386648,0.43320970000000003,0.4255746,0.40002499999999996,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T09:40:21-07:00",Central Asia,iron and steel,wholesale gas,0.008581416,3.34844E-4,0.0143579328,0.015446474,0.015070063339999999,0.010324493930000001,0.006415836504,0.004993144067,0.004494804450000001,0.00422889368,0.0038651517600000003,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T09:40:21-07:00",China,iron and steel,H2 enduse,0.0,0.0,0.0,0.0,0.0,0.00413442,0.0200010739,0.05408824040000001,0.084503129,0.11128064089999999,0.131321459,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T09:40:21-07:00",China,iron and steel,delivered biomass,0.0,0.0,0.0,0.0,0.00856063,0.05207075,0.13990776,0.23921618,0.30293494,0.3379312,0.3483563,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T09:40:21-07:00",China,iron and steel,delivered coal,1.99571156,7.801786,13.4328657,15.89034481,20.979151562,21.508825754,20.802268204,19.3774022913,18.068241233099997,16.5257119366,14.8617388404,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T09:40:21-07:00",China,iron and steel,elect_td_ind,0.20201297000000001,0.9180029,1.6598576,1.9193978,2.52109926,2.582986725,2.5054579450000007,2.337574551700001,2.1785515954300005,1.9911212530999998,1.7875945715999997,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T09:40:21-07:00",China,iron and steel,refined liquids industrial,0.1645962,0.0974969,0.0723038,0.04020569,0.04820249333,0.04850311027,0.04801945220000001,0.045443678432,0.04239418712,0.039132161570000004,0.035360523600000006,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T09:40:21-07:00",China,iron and steel,scrap,0.0,0.0,0.0,0.0,24.2766,41.3397,56.0289,62.12402999999999,58.90415,54.698080000000004,49.70691,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T09:40:21-07:00",China,iron and steel,wholesale gas,0.0241567,0.034196500000000005,0.074372,0.15030359999999998,0.11099770233,0.09749222227000001,0.1023203442,0.091144178332,0.07345969962,0.06419147777,0.054447583800000005,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T09:40:21-07:00",Colombia,iron and steel,H2 enduse,0.0,0.0,0.0,0.0,0.0,4.8139E-4,0.0017928649999999998,0.0038058552,0.0060577826000000005,0.008534962200000001,0.011005668,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T09:40:21-07:00",Colombia,iron and steel,delivered biomass,0.0,0.0,0.0,0.0,9.86775E-5,0.0024512959,0.0067526484,0.0112288811,0.015472975,0.019293262999999998,0.02254081,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T09:40:21-07:00",Colombia,iron and steel,delivered coal,0.02992989,0.02859037,0.04139951,0.0362926,0.03918208,0.056736538999999996,0.067022317,0.07357798900000001,0.081725389,0.09033170000000001,0.10058257000000001,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T09:40:21-07:00",Colombia,iron and steel,elect_td_ind,0.004981350000000001,0.00828831,0.009585920000000001,0.008455735,0.00932017218,0.013983391500000001,0.017815534480000002,0.021619620367,0.026143295909999996,0.031212404000000006,0.036657934600000004,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T09:40:21-07:00",Colombia,iron and steel,refined liquids industrial,0.0027209065,0.001967399,0.0020093059999999998,3.7670490000000004E-4,4.16508411E-4,6.082916958E-4,7.481085467E-4,8.914240532E-4,0.0010685571921,0.0012664509363,0.0014770382602,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T09:40:21-07:00",Colombia,iron and steel,scrap,0.0,0.0,0.0,0.0,0.0734119,0.31044669999999996,0.5432026,0.7499979,0.9351756,1.1473258,1.3780444,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T09:40:21-07:00",Colombia,iron and steel,wholesale gas,0.001004633,0.0019674345000000003,0.002260466,0.009544109,0.010552646398,0.0152958846316,0.0185692517168,0.0218548718793,0.0259778913239,0.030590209283,0.035511197395,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T09:40:21-07:00",EU-12,iron and steel,H2 enduse,0.0,0.0,0.0,0.0,0.0,9.363279999999999E-4,0.0021144069,0.0028530778,0.0034542903999999998,0.0042983323,0.0047374559,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T09:40:21-07:00",EU-12,iron and steel,delivered biomass,0.0,0.0,0.0,0.0,2.96665E-5,9.353892E-4,0.002384892,0.00386835074,0.0049166669999999996,0.005781224,0.006165388,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T09:40:21-07:00",EU-12,iron and steel,delivered coal,0.8056383,0.48051044,0.33127909,0.34191358,0.31819611400000003,0.400131289,0.424789822,0.41231545099999994,0.39475515769999997,0.37289399700000003,0.351523073,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T09:40:21-07:00",EU-12,iron and steel,elect_td_ind,0.0956914,0.0883669,0.0750138,0.0721243,0.066653899322,0.084225315116,0.09024848431499999,0.08874661920000002,0.08605563101,0.08279443214000001,0.07882714819999999,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T09:40:21-07:00",EU-12,iron and steel,refined liquids industrial,0.020133603,0.014943057,0.0013812170000000001,5.43505E-4,4.915100219E-4,6.141218530000001E-4,6.445775260300001E-4,6.307630169199999E-4,6.124023794000001E-4,5.930837779999999E-4,5.64658354E-4,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T09:40:21-07:00",EU-12,iron and steel,scrap,0.0,0.0,0.0,0.0,0.492027,2.9487929999999998,4.8341650000000005,5.712405,5.696740999999999,5.648365,5.498862000000001,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T09:40:21-07:00",EU-12,iron and steel,wholesale gas,0.23378842,0.088784302,0.06785527200000001,0.063794968,0.057186088381899994,0.070925795821,0.07305518400503,0.07021756705092,0.0672176755914,0.064225229657,0.060371076945000005,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T09:40:21-07:00",EU-15,iron and steel,H2 enduse,0.0,0.0,0.0,0.0,0.0,0.0024561964,0.006933875799999999,0.0092463042,0.010120153599999999,0.0120202478,0.013338705,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T09:40:21-07:00",EU-15,iron and steel,delivered biomass,0.0,0.0,0.0,0.0,1.38166E-4,0.0013463070000000001,0.0038616415,0.0067786726000000005,0.008562278,0.009747355999999999,0.010338717,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T09:40:21-07:00",EU-15,iron and steel,delivered coal,1.9183255000000001,1.3655118,1.2506498,1.1776407999999998,1.2461673,1.2578677899999997,1.2570553709999999,1.252095583,1.2439811446999998,1.228107546,1.2046953800000002,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T09:40:21-07:00",EU-15,iron and steel,elect_td_ind,0.3529691,0.410855,0.3596601,0.3453841,0.36454111442000003,0.3665792561699999,0.3650542604099999,0.36199111378399995,0.35845599808000006,0.3556981743,0.35004851459999997,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T09:40:21-07:00",EU-15,iron and steel,refined liquids industrial,0.18858416,0.13324082,0.11004909,0.054877785,0.0577202593498,0.057258709475999994,0.055523660637200004,0.053907735129799995,0.052791870674699995,0.051834875606,0.050498766347,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T09:40:21-07:00",EU-15,iron and steel,scrap,0.0,0.0,0.0,0.0,8.58282,20.3579,32.11869,38.85632,38.78005,39.04707,38.91288,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T09:40:21-07:00",EU-15,iron and steel,wholesale gas,0.358618638,0.360794895,0.29122099599999995,0.285314713,0.29973485434979996,0.29577252147599997,0.2833039702372,0.2720199077298,0.2646967364747,0.257694710706,0.24906505064700002,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,iron and steel,H2 enduse,0.0,0.0,0.0,0.0,0.0,6.754242E-4,0.0020443142,0.0031462343,0.0036313912000000004,0.0044972613,0.0051088287,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,iron and steel,delivered biomass,0.0,0.0,0.0,0.0,1.28965E-4,0.001250454,0.0034440462,0.005553389299999999,0.006344097999999999,0.006792904,0.0068809000000000006,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,iron and steel,delivered coal,1.3196382,0.7339718,0.62425863,0.48310716000000004,0.48392768,0.45709094899999997,0.43032131400000007,0.4020099410000001,0.3760570420000001,0.349477662,0.32473734600000004,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,iron and steel,elect_td_ind,0.16153720000000002,0.10879599999999999,0.10234742,0.0820463,0.08111978378,0.07657024899999999,0.07182746726,0.06657494894600002,0.061811991889999994,0.05736940180000001,0.053030940900000004,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,iron and steel,refined liquids industrial,0.03888784,0.016367376,0.010756875999999999,0.004352363000000001,0.0041011083658000005,0.0037755725918,0.0033532718118999996,0.0029669012258,0.0026879547776,0.002475977261,0.0022595477480000003,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,iron and steel,scrap,0.0,0.0,0.0,0.0,0.289737,0.70131,1.140414,1.3743737999999999,1.3127703,1.2465709999999999,1.170122,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Eastern,iron and steel,wholesale gas,0.00623603,0.24023489999999997,0.1787836,0.06643153,0.062050528465799996,0.0568006531918,0.0497319199119,0.0432920225858,0.038828487647599996,0.035544230431,0.032231936057999996,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,iron and steel,H2 enduse,0.0,0.0,0.0,0.0,0.0,5.974557999999999E-4,0.0018049551,0.00263873934,0.00314029841,0.0037498447,0.0042585956,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,iron and steel,delivered biomass,0.0,0.0,0.0,0.0,3.55623E-5,2.73314E-4,7.609037000000001E-4,0.00136105551,0.0018103782000000001,0.002160764,0.0024034399999999997,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,iron and steel,delivered coal,0.1378033,0.1552593,0.2154532,0.2254583,0.2808379,0.30439997659999996,0.31881504029999996,0.32747450149999996,0.332253018,0.3320479976000001,0.328043683,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,iron and steel,elect_td_ind,0.02557675,0.052408979999999994,0.0723756,0.0879482,0.10996338196000001,0.11959405331399998,0.12639930384,0.13107888259000003,0.133808685594,0.13481339478,0.13393337135,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,iron and steel,refined liquids industrial,0.030683365200000003,0.0141069399,0.0104232353,0.0054848013,0.0069259098859,0.007571971556700001,0.0080130572929,0.0083244645307,0.008512620760239998,0.008604524651399999,0.008589420089499998,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,iron and steel,scrap,0.0,0.0,0.0,0.0,3.0225,6.02843,8.90382,10.649319,10.880779,10.943428,10.790379,0.0,0.0,0.0,Mt,
"current_policies,date=2021-21-10T09:40:21-07:00",Europe_Non_EU,iron and steel,wholesale gas,0.00284627567,0.02151559656,0.0322318244,0.0525763137,0.0665947845959,0.0729475534667,0.07722458347290001,0.0802216519107,0.08203608454024,0.08295830221139999,0.08290828578949999,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T09:40:21-07:00",European Free Trade Association,iron and steel,H2 enduse,0.0,0.0,0.0,0.0,0.0,1.77277E-4,5.38296E-4,8.253416E-4,0.0010024595,0.001168688,0.0013079915,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T09:40:21-07:00",European Free Trade Association,iron and steel,delivered coal,0.0268741,0.0222277,0.0174137,0.0190045,0.02126254,0.02175801,0.02117357,0.020903810000000002,0.021712469999999998,0.02284065,0.0240609,0.0,0.0,0.0,EJ,
"current_policies,date=2021-21-10T09:40:21-07:00",European Free Trade Association,iron and steel,elect_td_ind,0.0317717,0.028799699999999998,0.0253672,0.026874099999999998,0.03046016,0.033621863,0.036819289,0.03965994539999999,0.0424102421,0.0453287919,0.048436032399999995,0.0,0.0,0.0,EJ,
